1.999000  5.017000  3.579000  0.208633
1.999000  5.017000  0.211000  0.208645
10.998000  5.017000  1.895000  0.051457
4.248000  8.391000  1.895000  0.055700
8.749000  8.391000  3.579000  0.129533
8.749000  8.391000  0.211000  0.129545
4.248000  1.641000  1.895000  0.053688
8.749000  1.641000  3.579000  0.130085
8.749000  1.641000  0.211000  0.130097
15.499000  5.017000  3.579000  0.144643
15.499000  5.017000  0.211000  0.144643
24.498000  5.017000  1.895000  0.048249
17.748000  8.391000  1.895000  0.043201
22.249000  8.391000  3.579000  0.125854
22.249000  8.391000  0.211000  0.125842
17.748000  1.641000  1.895000  0.046834
22.249000  1.641000  3.579000  0.146793
22.249000  1.641000  0.211000  0.146793
28.999000  5.017000  3.579000  0.124359
28.999000  5.017000  0.211000  0.124359
37.998000  5.017000  1.895000  0.052848
31.248000  8.391000  1.895000  0.050847
35.749000  8.391000  3.579000  0.243095
35.749000  8.391000  0.211000  0.243118
31.248000  1.641000  1.895000  0.046512
35.749000  1.641000  3.579000  0.162696
35.749000  1.641000  0.211000  0.162696
42.499000  5.017000  3.579000  0.207564
42.499000  5.017000  0.211000  0.207564
51.498000  5.017000  1.895000  0.086620
44.748000  8.391000  1.895000  0.058839
49.249000  8.391000  3.579000  0.164881
49.249000  8.391000  0.211000  0.164892
44.748000  1.641000  1.895000  0.050319
49.249000  1.641000  3.579000  0.176218
49.249000  1.641000  0.211000  0.176230
1.999000  11.767000  3.579000  0.156613
1.999000  11.767000  0.211000  0.156613
10.998000  11.767000  1.895000  0.049905
4.248000  15.141000  1.895000  0.064738
8.749000  15.141000  3.579000  0.157107
8.749000  15.141000  0.211000  0.157107
15.499000  11.767000  3.579000  0.136214
15.499000  11.767000  0.211000  0.136203
24.498000  11.767000  1.895000  0.079077
17.748000  15.141000  1.895000  0.089161
22.249000  15.141000  3.579000  0.218016
22.249000  15.141000  0.211000  0.218016
28.999000  11.767000  3.579000  0.195973
28.999000  11.767000  0.211000  0.195973
37.998000  11.767000  1.895000  0.246476
31.248000  15.141000  1.895000  0.425856
35.749000  15.141000  3.579000  0.556332
35.749000  15.141000  0.211000  0.556321
42.499000  11.767000  3.579000  0.243152
42.499000  11.767000  0.211000  0.243175
51.498000  11.767000  1.895000  0.048985
44.748000  15.141000  1.895000  0.070798
49.249000  15.141000  3.579000  0.153773
49.249000  15.141000  0.211000  0.153761
1.999000  18.517000  3.579000  0.174988
1.999000  18.517000  0.211000  0.174999
10.998000  18.517000  1.895000  0.080618
4.248000  21.891000  1.895000  0.061886
8.749000  21.891000  3.579000  0.232378
8.749000  21.891000  0.211000  0.232378
15.499000  18.517000  3.579000  0.260067
15.499000  18.517000  0.211000  0.260067
24.498000  18.517000  1.895000  0.425408
17.748000  21.891000  1.895000  0.429271
22.249000  21.891000  3.579000  0.599200
22.249000  21.891000  0.211000  0.599200
28.999000  18.517000  3.579000  0.701332
28.999000  18.517000  0.211000  0.701320
37.998000  18.517000  1.895000  0.431410
31.248000  21.891000  1.895000  1.000000
35.749000  21.891000  3.579000  0.687027
35.749000  21.891000  0.211000  0.687039
42.499000  18.517000  3.579000  0.270267
42.499000  18.517000  0.211000  0.270290
51.498000  18.517000  1.895000  0.052480
44.748000  21.891000  1.895000  0.086229
49.249000  21.891000  3.579000  0.234528
49.249000  21.891000  0.211000  0.234482
1.999000  25.267000  3.579000  0.350493
1.999000  25.267000  0.211000  0.350401
10.998000  25.267000  1.895000  0.442345
4.248000  28.641000  1.895000  0.269025
8.749000  28.641000  3.579000  0.570752
8.749000  28.641000  0.211000  0.570752
15.499000  25.267000  3.579000  0.708403
15.499000  25.267000  0.211000  0.708415
24.498000  25.267000  1.895000  0.925638
17.748000  28.641000  1.895000  0.976071
22.249000  28.641000  3.579000  0.910574
22.249000  28.641000  0.211000  0.910586
28.999000  25.267000  3.579000  0.929030
28.999000  25.267000  0.211000  0.929018
37.998000  25.267000  1.895000  0.414771
31.248000  28.641000  1.895000  0.917910
35.749000  28.641000  3.579000  0.605237
35.749000  28.641000  0.211000  0.605225
42.499000  25.267000  3.579000  0.320827
42.499000  25.267000  0.211000  0.320850
51.498000  25.267000  1.895000  0.097992
44.748000  28.641000  1.895000  0.095106
49.249000  28.641000  3.579000  0.278040
49.249000  28.641000  0.211000  0.278005
1.999000  32.017000  3.579000  0.350493
1.999000  32.017000  0.211000  0.350401
10.998000  32.017000  1.895000  0.442345
4.248000  35.391000  1.895000  0.061886
8.749000  35.391000  3.579000  0.232378
8.749000  35.391000  0.211000  0.232378
15.499000  32.017000  3.579000  0.708415
15.499000  32.017000  0.211000  0.708415
24.498000  32.017000  1.895000  0.925638
17.748000  35.391000  1.895000  0.429271
22.249000  35.391000  3.579000  0.599200
22.249000  35.391000  0.211000  0.599200
28.999000  32.017000  3.579000  0.929030
28.999000  32.017000  0.211000  0.929018
37.998000  32.017000  1.895000  0.414771
31.248000  35.391000  1.895000  1.000000
35.749000  35.391000  3.579000  0.687027
35.749000  35.391000  0.211000  0.687039
42.499000  32.017000  3.579000  0.320827
42.499000  32.017000  0.211000  0.320850
51.498000  32.017000  1.895000  0.097992
44.748000  35.391000  1.895000  0.086229
49.249000  35.391000  3.579000  0.234528
49.249000  35.391000  0.211000  0.234482
1.999000  38.767000  3.579000  0.174988
1.999000  38.767000  0.211000  0.174999
10.998000  38.767000  1.895000  0.080618
4.248000  42.141000  1.895000  0.064738
8.749000  42.141000  3.579000  0.157107
8.749000  42.141000  0.211000  0.157107
15.499000  38.767000  3.579000  0.260067
15.499000  38.767000  0.211000  0.260067
24.498000  38.767000  1.895000  0.425408
17.748000  42.141000  1.895000  0.089161
22.249000  42.141000  3.579000  0.218016
22.249000  42.141000  0.211000  0.218016
28.999000  38.767000  3.579000  0.701332
28.999000  38.767000  0.211000  0.701320
37.998000  38.767000  1.895000  0.431410
31.248000  42.141000  1.895000  0.425856
35.749000  42.141000  3.579000  0.556332
35.749000  42.141000  0.211000  0.556321
42.499000  38.767000  3.579000  0.270267
42.499000  38.767000  0.211000  0.270301
51.498000  38.767000  1.895000  0.052480
44.748000  42.141000  1.895000  0.070798
49.249000  42.141000  3.579000  0.153773
49.249000  42.141000  0.211000  0.153761
1.999000  45.517000  3.579000  0.156613
1.999000  45.517000  0.211000  0.156613
10.998000  45.517000  1.895000  0.049905
4.248000  48.891000  1.895000  0.055700
8.749000  48.891000  3.579000  0.129533
8.749000  48.891000  0.211000  0.129545
15.499000  45.517000  3.579000  0.136214
15.499000  45.517000  0.211000  0.136203
24.498000  45.517000  1.895000  0.079077
17.748000  48.891000  1.895000  0.043201
22.249000  48.891000  3.579000  0.125854
22.249000  48.891000  0.211000  0.125842
28.999000  45.517000  3.579000  0.195973
28.999000  45.517000  0.211000  0.195962
37.998000  45.517000  1.895000  0.246476
31.248000  48.891000  1.895000  0.050847
35.749000  48.891000  3.579000  0.243095
35.749000  48.891000  0.211000  0.243118
