   1.599   5.017   3.579    23.615
   1.599   5.017   0.211    23.615
   8.798   5.017   1.895    32.690
   3.398   8.391   1.895    31.593
   6.999   8.391   3.579    39.262
   6.999   8.391   0.211    39.262
   3.398   1.641   1.895    29.857
   6.999   1.641   3.579    42.038
   6.999   1.641   0.211    42.038
  12.399   5.017   3.579    38.748
  12.399   5.017   0.211    38.748
  19.598   5.017   1.895    46.561
  14.198   8.391   1.895    46.748
  17.799   8.391   3.579    59.399
  17.799   8.391   0.211    59.398
  14.198   1.641   1.895    33.061
  17.799   1.641   3.579    60.481
  17.799   1.641   0.211    60.481
  23.199   5.017   3.579    85.500
  23.199   5.017   0.211    85.500
  30.398   5.017   1.895    61.972
  24.998   8.391   1.895    95.314
  28.599   8.391   3.579   128.343
  28.599   8.391   0.211   128.343
  24.998   1.641   1.895    46.327
  28.599   1.641   3.579    54.543
  28.599   1.641   0.211    54.543
  33.999   5.017   3.579    75.416
  33.999   5.017   0.211    75.417
  41.198   5.017   1.895    64.850
  35.798   8.391   1.895   331.232
  39.399   8.391   3.579    87.691
  39.399   8.391   0.211    87.691
  35.798   1.641   1.895    75.420
  39.399   1.641   3.579    45.047
  39.399   1.641   0.211    45.047
  44.799   5.017   3.579    31.389
  44.799   5.017   0.211    31.390
  51.998   5.017   1.895    35.505
  46.598   8.391   1.895    37.062
  50.199   8.391   3.579    30.139
  50.199   8.391   0.211    30.139
  46.598   1.641   1.895    40.447
  50.199   1.641   3.579    39.120
  50.199   1.641   0.211    39.120
   1.599  11.767   3.579    26.012
   1.599  11.767   0.211    26.012
   8.798  11.767   1.895    40.709
   3.398  15.141   1.895    34.508
   6.999  15.141   3.579    37.816
   6.999  15.141   0.211    37.816
  12.399  11.767   3.579    55.041
  12.399  11.767   0.211    55.041
  19.598  11.767   1.895    98.945
  14.198  15.141   1.895    91.608
  17.799  15.141   3.579   134.888
  17.799  15.141   0.211   134.889
  23.199  11.767   3.579   138.784
  23.199  11.767   0.211   138.784
  30.398  11.767   1.895   501.794
  24.998  15.141   1.895   549.771
  28.599  15.141   3.579   237.189
  28.599  15.141   0.211   237.189
  33.999  11.767   3.579   205.477
  33.999  11.767   0.211   205.477
  41.198  11.767   1.895    59.766
  35.798  15.141   1.895   499.548
  39.399  15.141   3.579   139.914
  39.399  15.141   0.211   139.914
  44.799  11.767   3.579    39.105
  44.799  11.767   0.211    39.105
  51.998  11.767   1.895    29.677
  46.598  15.141   1.895    42.738
  50.199  15.141   3.579    37.429
  50.199  15.141   0.211    37.429
   1.599  18.517   3.579    41.105
   1.599  18.517   0.211    41.105
   8.798  18.517   1.895    53.103
   3.398  21.891   1.895    68.532
   6.999  21.891   3.579    78.641
   6.999  21.891   0.211    78.641
  12.399  18.517   3.579   116.293
  12.399  18.517   0.211   116.293
  19.598  18.517   1.895   544.219
  14.198  21.891   1.895   492.335
  17.799  21.891   3.579   258.911
  17.799  21.891   0.211   258.911
  23.199  18.517   3.579   246.605
  23.199  18.517   0.211   246.605
  30.398  18.517   1.895  1031.792
  24.998  21.891   1.895  1054.402
  28.599  21.891   3.579   303.809
  28.599  21.891   0.211   303.809
  33.999  18.517   3.579   253.655
  33.999  18.517   0.211   253.655
  41.198  18.517   1.895    87.271
  35.798  21.891   1.895   566.005
  39.399  21.891   3.579   159.125
  39.399  21.891   0.211   159.125
  44.799  18.517   3.579    65.420
  44.799  18.517   0.211    65.420
  51.998  18.517   1.895    44.644
  46.598  21.891   1.895    49.103
  50.199  21.891   3.579    51.331
  50.199  21.891   0.211    51.331
   1.599  25.267   3.579    40.405
   1.599  25.267   0.211    40.405
   8.798  25.267   1.895   308.983
   3.398  28.641   1.895    68.532
   6.999  28.641   3.579    78.641
   6.999  28.641   0.211    78.641
  12.399  25.267   3.579   229.755
  12.399  25.267   0.211   229.755
  19.598  25.267   1.895  1036.372
  14.198  28.641   1.895   492.335
  17.799  28.641   3.579   258.911
  17.799  28.641   0.211   258.911
  23.199  25.267   3.579   309.182
  23.199  25.267   0.211   309.182
  30.398  25.267   1.895  1058.191
  24.998  28.641   1.895  1054.402
  28.599  28.641   3.579   303.809
  28.599  28.641   0.211   303.809
  33.999  25.267   3.579   262.619
  33.999  25.267   0.211   262.619
  41.198  25.267   1.895   109.020
  35.798  28.641   1.895   566.005
  39.399  28.641   3.579   159.125
  39.399  28.641   0.211   159.125
  44.799  25.267   3.579    73.623
  44.799  25.267   0.211    73.623
  51.998  25.267   1.895    37.993
  46.598  28.641   1.895    49.103
  50.199  28.641   3.579    51.331
  50.199  28.641   0.211    51.331
   1.599  32.017   3.579    41.105
   1.599  32.017   0.211    41.105
   8.798  32.017   1.895    53.103
   3.398  35.391   1.895    34.508
   6.999  35.391   3.579    37.816
   6.999  35.391   0.211    37.816
  12.399  32.017   3.579   116.293
  12.399  32.017   0.211   116.293
  19.598  32.017   1.895   544.219
  14.198  35.391   1.895    91.608
  17.799  35.391   3.579   134.888
  17.799  35.391   0.211   134.889
  23.199  32.017   3.579   246.605
  23.199  32.017   0.211   246.605
  30.398  32.017   1.895  1031.793
  24.998  35.391   1.895   549.771
  28.599  35.391   3.579   237.189
  28.599  35.391   0.211   237.189
  33.999  32.017   3.579   253.655
  33.999  32.017   0.211   253.655
  41.198  32.017   1.895    87.271
  35.798  35.391   1.895   499.548
  39.399  35.391   3.579   139.914
  39.399  35.391   0.211   139.914
  44.799  32.017   3.579    65.420
  44.799  32.017   0.211    65.420
  51.998  32.017   1.895    44.644
  46.598  35.391   1.895    42.738
  50.199  35.391   3.579    37.429
  50.199  35.391   0.211    37.429
   1.599  38.767   3.579    26.012
   1.599  38.767   0.211    26.012
   8.798  38.767   1.895    40.709
   3.398  42.141   1.895    31.593
   6.999  42.141   3.579    39.262
   6.999  42.141   0.211    39.262
  12.399  38.767   3.579    55.041
  12.399  38.767   0.211    55.041
  19.598  38.767   1.895    98.945
  14.198  42.141   1.895    46.748
  17.799  42.141   3.579    59.399
  17.799  42.141   0.211    59.398
  23.199  38.767   3.579   138.784
  23.199  38.767   0.211   138.784
  30.398  38.767   1.895   501.794
  24.998  42.141   1.895    95.314
  28.599  42.141   3.579   128.343
  28.599  42.141   0.211   128.343
  33.999  38.767   3.579   205.477
  33.999  38.767   0.211   205.477
  41.198  38.767   1.895    59.766
  35.798  42.141   1.895   331.232
  39.399  42.141   3.579    87.691
  39.399  42.141   0.211    87.691
  44.799  38.767   3.579    39.105
  44.799  38.767   0.211    39.105
  51.998  38.767   1.895    29.677
  46.598  42.141   1.895    37.062
  50.199  42.141   3.579    30.139
  50.199  42.141   0.211    30.139
   1.599  45.517   3.579    23.615
   1.599  45.517   0.211    23.615
   8.798  45.517   1.895    32.690
   3.398  48.891   1.895    29.857
   6.999  48.891   3.579    42.038
   6.999  48.891   0.211    42.038
  12.399  45.517   3.579    38.748
  12.399  45.517   0.211    38.748
  19.598  45.517   1.895    46.561
  14.198  48.891   1.895    33.061
  17.799  48.891   3.579    60.481
  17.799  48.891   0.211    60.481
  23.199  45.517   3.579    85.500
  23.199  45.517   0.211    85.500
  30.398  45.517   1.895    61.972
  24.998  48.891   1.895    46.327
  28.599  48.891   3.579    54.543
  28.599  48.891   0.211    54.543
  33.999  45.517   3.579    75.416
  33.999  45.517   0.211    75.417
  41.198  45.517   1.895    64.850
  35.798  48.891   1.895    75.420
  39.399  48.891   3.579    45.047
  39.399  48.891   0.211    45.047
  44.799  45.517   3.579    31.389
  44.799  45.517   0.211    31.390
  51.998  45.517   1.895    35.505
  46.598  48.891   1.895    40.447
  50.199  48.891   3.579    39.120
  50.199  48.891   0.211    39.120
   1.599  52.267   3.579    32.577
   1.599  52.267   0.211    32.577
   8.798  52.267   1.895    32.183
  12.399  52.267   3.579    38.286
  12.399  52.267   0.211    38.286
  19.598  52.267   1.895    36.003
  23.199  52.267   3.579    54.358
  23.199  52.267   0.211    54.358
  30.398  52.267   1.895    45.407
  33.999  52.267   3.579    39.656
  33.999  52.267   0.211    39.656
  41.198  52.267   1.895    36.259
  44.799  52.267   3.579    30.841
  44.799  52.267   0.211    30.841
  51.998  52.267   1.895    38.818
