LAMMPS data file. msi2lmp v3.9.9 / 05 Nov 2018 / CGCMM for 5x8MoS2_MoSe2

   9600 atoms
      0 bonds
      0 angles
      0 dihedrals
      0 impropers

   3 atom types
   0 bond types
   0 angle types
   0 dihedral types
   0 improper types

    -1.050500000   539.149500000 xlo xhi
     0.778499870    50.682499870 ylo yhi
   -23.245333354    26.754666646 zlo zhi

Masses

   1   32.060000 # S
   2   95.940000 # Mo
   3   209.900000 # S209

Atoms # full

      1      1    1      0.000000     0.000000000     3.117999863     3.314166387   0   0   0   
      2      1    1      0.000000     0.000000000     3.117999863     0.195166906   0   0   0   
      3      1    2      0.000000     3.601000071     3.117999863     1.754666646   0   0   0   
      4      1    2      0.000000     0.899999976     4.676999878     1.754666646   0   0   0   
      5      1    1      0.000000     2.700999975     4.676999878     3.314166387   0   0   0   
      6      1    1      0.000000     2.700999975     4.676999878     0.195166906   0   0   0   
      7      2    2      0.000000     0.899999976     1.557999878     1.754666646   0   0   0   
      8      2    1      0.000000     2.700999975     1.557999878     3.314166387   0   0   0   
      9      2    1      0.000000     2.700999975     1.557999878     0.195166906   0   0   0   
      10      3    1      0.000000     5.402000000     3.117999863     3.314166387   0   0   0   
      11      3    1      0.000000     5.402000000     3.117999863     0.195166906   0   0   0   
      12      3    2      0.000000     9.003000071     3.117999863     1.754666646   0   0   0   
      13      3    2      0.000000     6.301999976     4.676999878     1.754666646   0   0   0   
      14      3    1      0.000000     8.102999975     4.676999878     3.314166387   0   0   0   
      15      3    1      0.000000     8.102999975     4.676999878     0.195166906   0   0   0   
      16      4    2      0.000000     6.301999976     1.557999878     1.754666646   0   0   0   
      17      4    1      0.000000     8.102999975     1.557999878     3.314166387   0   0   0   
      18      4    1      0.000000     8.102999975     1.557999878     0.195166906   0   0   0   
      19      5    1      0.000000     10.804000000     3.117999863     3.314166387   0   0   0   
      20      5    1      0.000000     10.804000000     3.117999863     0.195166906   0   0   0   
      21      5    2      0.000000     14.405000071     3.117999863     1.754666646   0   0   0   
      22      5    2      0.000000     11.703999976     4.676999878     1.754666646   0   0   0   
      23      5    1      0.000000     13.504999975     4.676999878     3.314166387   0   0   0   
      24      5    1      0.000000     13.504999975     4.676999878     0.195166906   0   0   0   
      25      6    2      0.000000     11.703999976     1.557999878     1.754666646   0   0   0   
      26      6    1      0.000000     13.504999975     1.557999878     3.314166387   0   0   0   
      27      6    1      0.000000     13.504999975     1.557999878     0.195166906   0   0   0   
      28      7    1      0.000000     16.206000000     3.117999863     3.314166387   0   0   0   
      29      7    1      0.000000     16.206000000     3.117999863     0.195166906   0   0   0   
      30      7    2      0.000000     19.807000071     3.117999863     1.754666646   0   0   0   
      31      7    2      0.000000     17.105999976     4.676999878     1.754666646   0   0   0   
      32      7    1      0.000000     18.906999975     4.676999878     3.314166387   0   0   0   
      33      7    1      0.000000     18.906999975     4.676999878     0.195166906   0   0   0   
      34      8    2      0.000000     17.105999976     1.557999878     1.754666646   0   0   0   
      35      8    1      0.000000     18.906999975     1.557999878     3.314166387   0   0   0   
      36      8    1      0.000000     18.906999975     1.557999878     0.195166906   0   0   0   
      37      9    1      0.000000     21.608000000     3.117999863     3.314166387   0   0   0   
      38      9    1      0.000000     21.608000000     3.117999863     0.195166906   0   0   0   
      39      9    2      0.000000     25.209000071     3.117999863     1.754666646   0   0   0   
      40      9    2      0.000000     22.507999976     4.676999878     1.754666646   0   0   0   
      41      9    1      0.000000     24.308999975     4.676999878     3.314166387   0   0   0   
      42      9    1      0.000000     24.308999975     4.676999878     0.195166906   0   0   0   
      43      10    2      0.000000     22.507999976     1.557999878     1.754666646   0   0   0   
      44      10    1      0.000000     24.308999975     1.557999878     3.314166387   0   0   0   
      45      10    1      0.000000     24.308999975     1.557999878     0.195166906   0   0   0   
      46      11    1      0.000000     0.000000000     6.236999863     3.314166387   0   0   0   
      47      11    1      0.000000     0.000000000     6.236999863     0.195166906   0   0   0   
      48      11    2      0.000000     3.601000071     6.236999863     1.754666646   0   0   0   
      49      11    2      0.000000     0.899999976     7.795999878     1.754666646   0   0   0   
      50      11    1      0.000000     2.700999975     7.795999878     3.314166387   0   0   0   
      51      11    1      0.000000     2.700999975     7.795999878     0.195166906   0   0   0   
      52      12    1      0.000000     5.402000000     6.236999863     3.314166387   0   0   0   
      53      12    1      0.000000     5.402000000     6.236999863     0.195166906   0   0   0   
      54      12    2      0.000000     9.003000071     6.236999863     1.754666646   0   0   0   
      55      12    2      0.000000     6.301999976     7.795999878     1.754666646   0   0   0   
      56      12    1      0.000000     8.102999975     7.795999878     3.314166387   0   0   0   
      57      12    1      0.000000     8.102999975     7.795999878     0.195166906   0   0   0   
      58      13    1      0.000000     10.804000000     6.236999863     3.314166387   0   0   0   
      59      13    1      0.000000     10.804000000     6.236999863     0.195166906   0   0   0   
      60      13    2      0.000000     14.405000071     6.236999863     1.754666646   0   0   0   
      61      13    2      0.000000     11.703999976     7.795999878     1.754666646   0   0   0   
      62      13    3      0.000000     13.504999975     7.795999878     3.314166387   0   0   0   
      63      13    3      0.000000     13.504999975     7.795999878     0.195166906   0   0   0   
      64      14    3      0.000000     16.206000000     6.236999863     3.314166387   0   0   0   
      65      14    3      0.000000     16.206000000     6.236999863     0.195166906   0   0   0   
      66      14    2      0.000000     19.807000071     6.236999863     1.754666646   0   0   0   
      67      14    2      0.000000     17.105999976     7.795999878     1.754666646   0   0   0   
      68      14    1      0.000000     18.906999975     7.795999878     3.314166387   0   0   0   
      69      14    1      0.000000     18.906999975     7.795999878     0.195166906   0   0   0   
      70      15    1      0.000000     21.608000000     6.236999863     3.314166387   0   0   0   
      71      15    1      0.000000     21.608000000     6.236999863     0.195166906   0   0   0   
      72      15    2      0.000000     25.209000071     6.236999863     1.754666646   0   0   0   
      73      15    2      0.000000     22.507999976     7.795999878     1.754666646   0   0   0   
      74      15    1      0.000000     24.308999975     7.795999878     3.314166387   0   0   0   
      75      15    1      0.000000     24.308999975     7.795999878     0.195166906   0   0   0   
      76      16    1      0.000000     0.000000000     9.355999863     3.314166387   0   0   0   
      77      16    1      0.000000     0.000000000     9.355999863     0.195166906   0   0   0   
      78      16    2      0.000000     3.601000071     9.355999863     1.754666646   0   0   0   
      79      16    2      0.000000     0.899999976     10.914999878     1.754666646   0   0   0   
      80      16    1      0.000000     2.700999975     10.914999878     3.314166387   0   0   0   
      81      16    1      0.000000     2.700999975     10.914999878     0.195166906   0   0   0   
      82      17    1      0.000000     5.402000000     9.355999863     3.314166387   0   0   0   
      83      17    1      0.000000     5.402000000     9.355999863     0.195166906   0   0   0   
      84      17    2      0.000000     9.003000071     9.355999863     1.754666646   0   0   0   
      85      17    2      0.000000     6.301999976     10.914999878     1.754666646   0   0   0   
      86      17    3      0.000000     8.102999975     10.914999878     3.314166387   0   0   0   
      87      17    3      0.000000     8.102999975     10.914999878     0.195166906   0   0   0   
      88      18    3      0.000000     10.804000000     9.355999863     3.314166387   0   0   0   
      89      18    3      0.000000     10.804000000     9.355999863     0.195166906   0   0   0   
      90      18    2      0.000000     14.405000071     9.355999863     1.754666646   0   0   0   
      91      18    2      0.000000     11.703999976     10.914999878     1.754666646   0   0   0   
      92      18    3      0.000000     13.504999975     10.914999878     3.314166387   0   0   0   
      93      18    3      0.000000     13.504999975     10.914999878     0.195166906   0   0   0   
      94      19    3      0.000000     16.206000000     9.355999863     3.314166387   0   0   0   
      95      19    3      0.000000     16.206000000     9.355999863     0.195166906   0   0   0   
      96      19    2      0.000000     19.807000071     9.355999863     1.754666646   0   0   0   
      97      19    2      0.000000     17.105999976     10.914999878     1.754666646   0   0   0   
      98      19    1      0.000000     18.906999975     10.914999878     3.314166387   0   0   0   
      99      19    1      0.000000     18.906999975     10.914999878     0.195166906   0   0   0   
      100      20    1      0.000000     21.608000000     9.355999863     3.314166387   0   0   0   
      101      20    1      0.000000     21.608000000     9.355999863     0.195166906   0   0   0   
      102      20    2      0.000000     25.209000071     9.355999863     1.754666646   0   0   0   
      103      20    2      0.000000     22.507999976     10.914999878     1.754666646   0   0   0   
      104      20    1      0.000000     24.308999975     10.914999878     3.314166387   0   0   0   
      105      20    1      0.000000     24.308999975     10.914999878     0.195166906   0   0   0   
      106      21    1      0.000000     0.000000000     12.474999863     3.314166387   0   0   0   
      107      21    1      0.000000     0.000000000     12.474999863     0.195166906   0   0   0   
      108      21    2      0.000000     3.601000071     12.474999863     1.754666646   0   0   0   
      109      21    2      0.000000     0.899999976     14.033999878     1.754666646   0   0   0   
      110      21    1      0.000000     2.700999975     14.033999878     3.314166387   0   0   0   
      111      21    1      0.000000     2.700999975     14.033999878     0.195166906   0   0   0   
      112      22    3      0.000000     5.402000000     12.474999863     3.314166387   0   0   0   
      113      22    3      0.000000     5.402000000     12.474999863     0.195166906   0   0   0   
      114      22    2      0.000000     9.003000071     12.474999863     1.754666646   0   0   0   
      115      22    2      0.000000     6.301999976     14.033999878     1.754666646   0   0   0   
      116      22    3      0.000000     8.102999975     14.033999878     3.314166387   0   0   0   
      117      22    3      0.000000     8.102999975     14.033999878     0.195166906   0   0   0   
      118      23    3      0.000000     10.804000000     12.474999863     3.314166387   0   0   0   
      119      23    3      0.000000     10.804000000     12.474999863     0.195166906   0   0   0   
      120      23    2      0.000000     14.405000071     12.474999863     1.754666646   0   0   0   
      121      23    2      0.000000     11.703999976     14.033999878     1.754666646   0   0   0   
      122      23    3      0.000000     13.504999975     14.033999878     3.314166387   0   0   0   
      123      23    3      0.000000     13.504999975     14.033999878     0.195166906   0   0   0   
      124      24    3      0.000000     16.206000000     12.474999863     3.314166387   0   0   0   
      125      24    3      0.000000     16.206000000     12.474999863     0.195166906   0   0   0   
      126      24    2      0.000000     19.807000071     12.474999863     1.754666646   0   0   0   
      127      24    2      0.000000     17.105999976     14.033999878     1.754666646   0   0   0   
      128      24    1      0.000000     18.906999975     14.033999878     3.314166387   0   0   0   
      129      24    1      0.000000     18.906999975     14.033999878     0.195166906   0   0   0   
      130      25    1      0.000000     21.608000000     12.474999863     3.314166387   0   0   0   
      131      25    1      0.000000     21.608000000     12.474999863     0.195166906   0   0   0   
      132      25    2      0.000000     25.209000071     12.474999863     1.754666646   0   0   0   
      133      25    2      0.000000     22.507999976     14.033999878     1.754666646   0   0   0   
      134      25    1      0.000000     24.308999975     14.033999878     3.314166387   0   0   0   
      135      25    1      0.000000     24.308999975     14.033999878     0.195166906   0   0   0   
      136      26    1      0.000000     0.000000000     15.593999863     3.314166387   0   0   0   
      137      26    1      0.000000     0.000000000     15.593999863     0.195166906   0   0   0   
      138      26    2      0.000000     3.601000071     15.593999863     1.754666646   0   0   0   
      139      26    2      0.000000     0.899999976     17.152999878     1.754666646   0   0   0   
      140      26    1      0.000000     2.700999975     17.152999878     3.314166387   0   0   0   
      141      26    1      0.000000     2.700999975     17.152999878     0.195166906   0   0   0   
      142      27    1      0.000000     5.402000000     15.593999863     3.314166387   0   0   0   
      143      27    1      0.000000     5.402000000     15.593999863     0.195166906   0   0   0   
      144      27    2      0.000000     9.003000071     15.593999863     1.754666646   0   0   0   
      145      27    2      0.000000     6.301999976     17.152999878     1.754666646   0   0   0   
      146      27    1      0.000000     8.102999975     17.152999878     3.314166387   0   0   0   
      147      27    1      0.000000     8.102999975     17.152999878     0.195166906   0   0   0   
      148      28    3      0.000000     10.804000000     15.593999863     3.314166387   0   0   0   
      149      28    3      0.000000     10.804000000     15.593999863     0.195166906   0   0   0   
      150      28    2      0.000000     14.405000071     15.593999863     1.754666646   0   0   0   
      151      28    2      0.000000     11.703999976     17.152999878     1.754666646   0   0   0   
      152      28    3      0.000000     13.504999975     17.152999878     3.314166387   0   0   0   
      153      28    3      0.000000     13.504999975     17.152999878     0.195166906   0   0   0   
      154      29    3      0.000000     16.206000000     15.593999863     3.314166387   0   0   0   
      155      29    3      0.000000     16.206000000     15.593999863     0.195166906   0   0   0   
      156      29    2      0.000000     19.807000071     15.593999863     1.754666646   0   0   0   
      157      29    2      0.000000     17.105999976     17.152999878     1.754666646   0   0   0   
      158      29    1      0.000000     18.906999975     17.152999878     3.314166387   0   0   0   
      159      29    1      0.000000     18.906999975     17.152999878     0.195166906   0   0   0   
      160      30    1      0.000000     21.608000000     15.593999863     3.314166387   0   0   0   
      161      30    1      0.000000     21.608000000     15.593999863     0.195166906   0   0   0   
      162      30    2      0.000000     25.209000071     15.593999863     1.754666646   0   0   0   
      163      30    2      0.000000     22.507999976     17.152999878     1.754666646   0   0   0   
      164      30    1      0.000000     24.308999975     17.152999878     3.314166387   0   0   0   
      165      30    1      0.000000     24.308999975     17.152999878     0.195166906   0   0   0   
      166      31    1      0.000000     0.000000000     18.712999863     3.314166387   0   0   0   
      167      31    1      0.000000     0.000000000     18.712999863     0.195166906   0   0   0   
      168      31    2      0.000000     3.601000071     18.712999863     1.754666646   0   0   0   
      169      31    2      0.000000     0.899999976     20.271999878     1.754666646   0   0   0   
      170      31    1      0.000000     2.700999975     20.271999878     3.314166387   0   0   0   
      171      31    1      0.000000     2.700999975     20.271999878     0.195166906   0   0   0   
      172      32    1      0.000000     5.402000000     18.712999863     3.314166387   0   0   0   
      173      32    1      0.000000     5.402000000     18.712999863     0.195166906   0   0   0   
      174      32    2      0.000000     9.003000071     18.712999863     1.754666646   0   0   0   
      175      32    2      0.000000     6.301999976     20.271999878     1.754666646   0   0   0   
      176      32    1      0.000000     8.102999975     20.271999878     3.314166387   0   0   0   
      177      32    1      0.000000     8.102999975     20.271999878     0.195166906   0   0   0   
      178      33    1      0.000000     10.804000000     18.712999863     3.314166387   0   0   0   
      179      33    1      0.000000     10.804000000     18.712999863     0.195166906   0   0   0   
      180      33    2      0.000000     14.405000071     18.712999863     1.754666646   0   0   0   
      181      33    2      0.000000     11.703999976     20.271999878     1.754666646   0   0   0   
      182      33    1      0.000000     13.504999975     20.271999878     3.314166387   0   0   0   
      183      33    1      0.000000     13.504999975     20.271999878     0.195166906   0   0   0   
      184      34    3      0.000000     16.206000000     18.712999863     3.314166387   0   0   0   
      185      34    3      0.000000     16.206000000     18.712999863     0.195166906   0   0   0   
      186      34    2      0.000000     19.807000071     18.712999863     1.754666646   0   0   0   
      187      34    2      0.000000     17.105999976     20.271999878     1.754666646   0   0   0   
      188      34    1      0.000000     18.906999975     20.271999878     3.314166387   0   0   0   
      189      34    1      0.000000     18.906999975     20.271999878     0.195166906   0   0   0   
      190      35    1      0.000000     21.608000000     18.712999863     3.314166387   0   0   0   
      191      35    1      0.000000     21.608000000     18.712999863     0.195166906   0   0   0   
      192      35    2      0.000000     25.209000071     18.712999863     1.754666646   0   0   0   
      193      35    2      0.000000     22.507999976     20.271999878     1.754666646   0   0   0   
      194      35    1      0.000000     24.308999975     20.271999878     3.314166387   0   0   0   
      195      35    1      0.000000     24.308999975     20.271999878     0.195166906   0   0   0   
      196      36    1      0.000000     0.000000000     21.831999863     3.314166387   0   0   0   
      197      36    1      0.000000     0.000000000     21.831999863     0.195166906   0   0   0   
      198      36    2      0.000000     3.601000071     21.831999863     1.754666646   0   0   0   
      199      36    2      0.000000     0.899999976     23.390999878     1.754666646   0   0   0   
      200      36    1      0.000000     2.700999975     23.390999878     3.314166387   0   0   0   
      201      36    1      0.000000     2.700999975     23.390999878     0.195166906   0   0   0   
      202      37    1      0.000000     5.402000000     21.831999863     3.314166387   0   0   0   
      203      37    1      0.000000     5.402000000     21.831999863     0.195166906   0   0   0   
      204      37    2      0.000000     9.003000071     21.831999863     1.754666646   0   0   0   
      205      37    2      0.000000     6.301999976     23.390999878     1.754666646   0   0   0   
      206      37    1      0.000000     8.102999975     23.390999878     3.314166387   0   0   0   
      207      37    1      0.000000     8.102999975     23.390999878     0.195166906   0   0   0   
      208      38    1      0.000000     10.804000000     21.831999863     3.314166387   0   0   0   
      209      38    1      0.000000     10.804000000     21.831999863     0.195166906   0   0   0   
      210      38    2      0.000000     14.405000071     21.831999863     1.754666646   0   0   0   
      211      38    2      0.000000     11.703999976     23.390999878     1.754666646   0   0   0   
      212      38    1      0.000000     13.504999975     23.390999878     3.314166387   0   0   0   
      213      38    1      0.000000     13.504999975     23.390999878     0.195166906   0   0   0   
      214      39    1      0.000000     16.206000000     21.831999863     3.314166387   0   0   0   
      215      39    1      0.000000     16.206000000     21.831999863     0.195166906   0   0   0   
      216      39    2      0.000000     19.807000071     21.831999863     1.754666646   0   0   0   
      217      39    2      0.000000     17.105999976     23.390999878     1.754666646   0   0   0   
      218      39    1      0.000000     18.906999975     23.390999878     3.314166387   0   0   0   
      219      39    1      0.000000     18.906999975     23.390999878     0.195166906   0   0   0   
