   1.599   5.017   3.579     0.039
   1.599   5.017   0.211     0.039
   8.798   5.017   1.895     0.031
   3.398   8.391   1.895     0.021
   6.999   8.391   3.579     0.045
   6.999   8.391   0.211     0.045
   3.398   1.641   1.895     0.029
   6.999   1.641   3.579     0.053
   6.999   1.641   0.211     0.053
  12.399   5.017   3.579     0.042
  12.399   5.017   0.211     0.042
  19.598   5.017   1.895     0.035
  14.198   8.391   1.895     0.042
  17.799   8.391   3.579     0.061
  17.799   8.391   0.211     0.061
  14.198   1.641   1.895     0.030
  17.799   1.641   3.579     0.057
  17.799   1.641   0.211     0.057
  23.199   5.017   3.579     0.096
  23.199   5.017   0.211     0.096
  30.398   5.017   1.895     0.048
  24.998   8.391   1.895     0.074
  28.599   8.391   3.579     0.117
  28.599   8.391   0.211     0.117
  24.998   1.641   1.895     0.040
  28.599   1.641   3.579     0.059
  28.599   1.641   0.211     0.059
  33.999   5.017   3.579     0.086
  33.999   5.017   0.211     0.086
  41.198   5.017   1.895     0.038
  35.798   8.391   1.895     0.261
  39.399   8.391   3.579     0.100
  39.399   8.391   0.211     0.100
  35.798   1.641   1.895     0.048
  39.399   1.641   3.579     0.040
  39.399   1.641   0.211     0.040
  44.799   5.017   3.579     0.039
  44.799   5.017   0.211     0.039
  51.998   5.017   1.895     0.035
  46.598   8.391   1.895     0.032
  50.199   8.391   3.579     0.041
  50.199   8.391   0.211     0.041
  46.598   1.641   1.895     0.031
  50.199   1.641   3.579     0.051
  50.199   1.641   0.211     0.051
   1.599  11.767   3.579     0.040
   1.599  11.767   0.211     0.040
   8.798  11.767   1.895     0.033
   3.398  15.141   1.895     0.023
   6.999  15.141   3.579     0.051
   6.999  15.141   0.211     0.051
  12.399  11.767   3.579     0.059
  12.399  11.767   0.211     0.059
  19.598  11.767   1.895     0.080
  14.198  15.141   1.895     0.087
  17.799  15.141   3.579     0.148
  17.799  15.141   0.211     0.148
  23.199  11.767   3.579     0.147
  23.199  11.767   0.211     0.147
  30.398  11.767   1.895     0.442
  24.998  15.141   1.895     0.471
  28.599  15.141   3.579     0.578
  28.599  15.141   0.211     0.578
  33.999  11.767   3.579     0.545
  33.999  11.767   0.211     0.545
  41.198  11.767   1.895     0.050
  35.798  15.141   1.895     0.477
  39.399  15.141   3.579     0.134
  39.399  15.141   0.211     0.134
  44.799  11.767   3.579     0.050
  44.799  11.767   0.211     0.050
  51.998  11.767   1.895     0.025
  46.598  15.141   1.895     0.035
  50.199  15.141   3.579     0.047
  50.199  15.141   0.211     0.047
   1.599  18.517   3.579     0.046
   1.599  18.517   0.211     0.046
   8.798  18.517   1.895     0.057
   3.398  21.891   1.895     0.050
   6.999  21.891   3.579     0.103
   6.999  21.891   0.211     0.103
  12.399  18.517   3.579     0.122
  12.399  18.517   0.211     0.122
  19.598  18.517   1.895     0.490
  14.198  21.891   1.895     0.449
  17.799  21.891   3.579     0.594
  17.799  21.891   0.211     0.594
  23.199  18.517   3.579     0.609
  23.199  18.517   0.211     0.609
  30.398  18.517   1.895     0.996
  24.998  21.891   1.895     0.915
  28.599  21.891   3.579     0.685
  28.599  21.891   0.211     0.685
  33.999  18.517   3.579     0.590
  33.999  18.517   0.211     0.590
  41.198  18.517   1.895     0.068
  35.798  21.891   1.895     0.458
  39.399  21.891   3.579     0.157
  39.399  21.891   0.211     0.157
  44.799  18.517   3.579     0.080
  44.799  18.517   0.211     0.080
  51.998  18.517   1.895     0.029
  46.598  21.891   1.895     0.036
  50.199  21.891   3.579     0.065
  50.199  21.891   0.211     0.065
   1.599  25.267   3.579     0.048
   1.599  25.267   0.211     0.048
   8.798  25.267   1.895     0.269
   3.398  28.641   1.895     0.050
   6.999  28.641   3.579     0.103
   6.999  28.641   0.211     0.103
  12.399  25.267   3.579     0.541
  12.399  25.267   0.211     0.541
  19.598  25.267   1.895     1.000
  14.198  28.641   1.895     0.449
  17.799  28.641   3.579     0.594
  17.799  28.641   0.211     0.594
  23.199  25.267   3.579     0.667
  23.199  25.267   0.211     0.667
  30.398  25.267   1.895     0.923
  24.998  28.641   1.895     0.915
  28.599  28.641   3.579     0.685
  28.599  28.641   0.211     0.685
  33.999  25.267   3.579     0.590
  33.999  25.267   0.211     0.590
  41.198  25.267   1.895     0.071
  35.798  28.641   1.895     0.458
  39.399  28.641   3.579     0.157
  39.399  28.641   0.211     0.157
  44.799  25.267   3.579     0.079
  44.799  25.267   0.211     0.079
  51.998  25.267   1.895     0.039
  46.598  28.641   1.895     0.036
  50.199  28.641   3.579     0.065
  50.199  28.641   0.211     0.065
   1.599  32.017   3.579     0.046
   1.599  32.017   0.211     0.046
   8.798  32.017   1.895     0.057
   3.398  35.391   1.895     0.023
   6.999  35.391   3.579     0.051
   6.999  35.391   0.211     0.051
  12.399  32.017   3.579     0.122
  12.399  32.017   0.211     0.122
  19.598  32.017   1.895     0.490
  14.198  35.391   1.895     0.087
  17.799  35.391   3.579     0.148
  17.799  35.391   0.211     0.148
  23.199  32.017   3.579     0.609
  23.199  32.017   0.211     0.609
  30.398  32.017   1.895     0.996
  24.998  35.391   1.895     0.471
  28.599  35.391   3.579     0.578
  28.599  35.391   0.211     0.578
  33.999  32.017   3.579     0.590
  33.999  32.017   0.211     0.590
  41.198  32.017   1.895     0.068
  35.798  35.391   1.895     0.477
  39.399  35.391   3.579     0.134
  39.399  35.391   0.211     0.134
  44.799  32.017   3.579     0.080
  44.799  32.017   0.211     0.080
  51.998  32.017   1.895     0.029
  46.598  35.391   1.895     0.035
  50.199  35.391   3.579     0.047
  50.199  35.391   0.211     0.047
   1.599  38.767   3.579     0.040
   1.599  38.767   0.211     0.040
   8.798  38.767   1.895     0.033
   3.398  42.141   1.895     0.021
   6.999  42.141   3.579     0.045
   6.999  42.141   0.211     0.045
  12.399  38.767   3.579     0.059
  12.399  38.767   0.211     0.059
  19.598  38.767   1.895     0.080
  14.198  42.141   1.895     0.042
  17.799  42.141   3.579     0.061
  17.799  42.141   0.211     0.061
  23.199  38.767   3.579     0.147
  23.199  38.767   0.211     0.147
  30.398  38.767   1.895     0.442
  24.998  42.141   1.895     0.074
  28.599  42.141   3.579     0.117
  28.599  42.141   0.211     0.117
  33.999  38.767   3.579     0.545
  33.999  38.767   0.211     0.545
  41.198  38.767   1.895     0.050
  35.798  42.141   1.895     0.261
  39.399  42.141   3.579     0.100
  39.399  42.141   0.211     0.100
  44.799  38.767   3.579     0.050
  44.799  38.767   0.211     0.050
  51.998  38.767   1.895     0.025
  46.598  42.141   1.895     0.032
  50.199  42.141   3.579     0.041
