         384
 Mo S Se
S      6.201765927      5.437233935      3.314166387      0.008762      -0.042505      0.000665      
S      6.201765927      5.437233935      0.195166906      -0.008762      0.042505      0.000665      
Mo      9.802765998      5.437233935      1.754666646      0.000000      0.000000      0.000665      
Mo      7.101765903      6.996233951      1.754666646      -0.000000      -0.000000      0.000665      
S      8.902765902      6.996233951      3.314166387      0.045813      -0.005753      0.000665      
S      8.902765902      6.996233951      0.195166906      -0.045813      0.005753      0.000665      
S      11.603765927      5.437233935      3.314166387      -0.025473      0.006088      0.000665      
S      11.603765927      5.437233935      0.195166906      0.025473      -0.006088      0.000665      
Mo      15.204765998      5.437233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      12.503765903      6.996233951      1.754666646      0.000000      0.000000      0.000665      
Se      14.304765902      6.996233951      3.314166387      0.003486      -0.032758      0.000665      
Se      14.304765902      6.996233951      0.195166906      -0.003486      0.032758      0.000665      
S      17.005765927      5.437233935      3.314166387      -0.001262      0.024862      0.000665      
S      17.005765927      5.437233935      0.195166906      0.001262      -0.024862      0.000665      
Mo      20.606765998      5.437233935      1.754666646      -0.000000      0.000000      0.000665      
Mo      17.905765903      6.996233951      1.754666646      -0.000000      0.000000      0.000665      
S      19.706765902      6.996233951      3.314166387      -0.035829      -0.037029      0.000665      
S      19.706765902      6.996233951      0.195166906      0.035829      0.037029      0.000665      
S      0.799765927      8.556233935      3.314166387      0.039894      0.038363      0.000665      
S      0.799765927      8.556233935      0.195166906      -0.039894      -0.038363      0.000665      
Mo      4.400765998      8.556233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      1.699765903      10.115233951      1.754666646      0.000000      0.000000      0.000665      
S      3.500765902      10.115233951      3.314166387      -0.011385      -0.039577      0.000665      
S      3.500765902      10.115233951      0.195166906      0.011385      0.039577      0.000665      
S      6.201765927      8.556233935      3.314166387      -0.065105      0.039856      0.000665      
S      6.201765927      8.556233935      0.195166906      0.065105      -0.039856      0.000665      
Mo      9.802765998      8.556233935      1.754666646      -0.000000      0.000000      0.000665      
Mo      7.101765903      10.115233951      1.754666646      -0.000000      -0.000000      0.000665      
Se      8.902765902      10.115233951      3.314166387      0.001618      -0.011378      0.000665      
Se      8.902765902      10.115233951      0.195166906      -0.001618      0.011378      0.000665      
Se      11.603765927      8.556233935      3.314166387      -0.005293      -0.001985      0.000665      
Se      11.603765927      8.556233935      0.195166906      0.005293      0.001985      0.000665      
Mo      15.204765998      8.556233935      1.754666646      -0.000000      0.000000      0.000665      
Mo      12.503765903      10.115233951      1.754666646      0.000000      0.000000      0.000665      
Se      14.304765902      10.115233951      3.314166387      -0.014581      -0.002699      0.000665      
Se      14.304765902      10.115233951      0.195166906      0.014581      0.002699      0.000665      
S      17.005765927      8.556233935      3.314166387      0.025733      0.008340      0.000665      
S      17.005765927      8.556233935      0.195166906      -0.025733      -0.008340      0.000665      
Mo      20.606765998      8.556233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      17.905765903      10.115233951      1.754666646      0.000000      0.000000      0.000665      
S      19.706765902      10.115233951      3.314166387      -0.057286      0.021052      0.000665      
S      19.706765902      10.115233951      0.195166906      0.057286      -0.021052      0.000665      
S      0.799765927      11.675233935      3.314166387      0.042599      -0.025168      0.000665      
S      0.799765927      11.675233935      0.195166906      -0.042599      0.025168      0.000665      
Mo      4.400765998      11.675233935      1.754666646      0.000000      0.000000      0.000665      
Mo      1.699765903      13.234233951      1.754666646      -0.000000      -0.000000      0.000665      
Se      3.500765902      13.234233951      3.314166387      0.000000      0.046890      0.000665      
Se      3.500765902      13.234233951      0.195166906      -0.000000      -0.046890      0.000665      
Se      6.201765927      11.675233935      3.314166387      0.011665      0.006815      0.000665      
Se      6.201765927      11.675233935      0.195166906      -0.011665      -0.006815      0.000665      
Mo      9.802765998      11.675233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      7.101765903      13.234233951      1.754666646      0.000000      -0.000000      0.000665      
Se      8.902765902      13.234233951      3.314166387      0.000000      0.000180      0.000665      
Se      8.902765902      13.234233951      0.195166906      -0.000000      -0.000180      0.000665      
Se      11.603765927      11.675233935      3.314166387      -0.002314      0.000591      0.000665      
Se      11.603765927      11.675233935      0.195166906      0.002314      -0.000591      0.000665      
Mo      15.204765998      11.675233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      12.503765903      13.234233951      1.754666646      -0.000000      0.000000      0.000665      
Se      14.304765902      13.234233951      3.314166387      0.000000      0.005019      0.000665      
Se      14.304765902      13.234233951      0.195166906      -0.000000      -0.005019      0.000665      
S      17.005765927      11.675233935      3.314166387      0.014197      -0.030135      0.000665      
S      17.005765927      11.675233935      0.195166906      -0.014197      0.030135      0.000665      
Mo      20.606765998      11.675233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      17.905765903      13.234233951      1.754666646      0.000000      -0.000000      0.000665      
S      19.706765902      13.234233951      3.314166387      0.000000      0.038039      0.000665      
S      19.706765902      13.234233951      0.195166906      -0.000000      -0.038039      0.000665      
S      0.799765927      14.794233935      3.314166387      -0.042599      -0.025168      0.000665      
S      0.799765927      14.794233935      0.195166906      0.042599      0.025168      0.000665      
Mo      4.400765998      14.794233935      1.754666646      -0.000000      0.000000      0.000665      
Mo      1.699765903      16.353233951      1.754666646      -0.000000      0.000000      0.000665      
S      3.500765902      16.353233951      3.314166387      0.011385      -0.039577      0.000665      
S      3.500765902      16.353233951      0.195166906      -0.011385      0.039577      0.000665      
Se      6.201765927      14.794233935      3.314166387      -0.011665      0.006815      0.000665      
Se      6.201765927      14.794233935      0.195166906      0.011665      -0.006815      0.000665      
Mo      9.802765998      14.794233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      7.101765903      16.353233951      1.754666646      0.000000      -0.000000      0.000665      
Se      8.902765902      16.353233951      3.314166387      -0.001618      -0.011378      0.000665      
Se      8.902765902      16.353233951      0.195166906      0.001618      0.011378      0.000665      
Se      11.603765927      14.794233935      3.314166387      0.002314      0.000591      0.000665      
Se      11.603765927      14.794233935      0.195166906      -0.002314      -0.000591      0.000665      
Mo      15.204765998      14.794233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      12.503765903      16.353233951      1.754666646      -0.000000      0.000000      0.000665      
Se      14.304765902      16.353233951      3.314166387      0.014581      -0.002699      0.000665      
Se      14.304765902      16.353233951      0.195166906      -0.014581      0.002699      0.000665      
S      17.005765927      14.794233935      3.314166387      -0.014197      -0.030135      0.000665      
S      17.005765927      14.794233935      0.195166906      0.014197      0.030135      0.000665      
Mo      20.606765998      14.794233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      17.905765903      16.353233951      1.754666646      -0.000000      0.000000      0.000665      
S      19.706765902      16.353233951      3.314166387      0.057286      0.021052      0.000665      
S      19.706765902      16.353233951      0.195166906      -0.057286      -0.021052      0.000665      
S      0.799765927      17.913233935      3.314166387      -0.039894      0.038363      0.000665      
S      0.799765927      17.913233935      0.195166906      0.039894      -0.038363      0.000665      
Mo      4.400765998      17.913233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      1.699765903      19.472233951      1.754666646      0.000000      0.000000      0.000665      
S      3.500765902      19.472233951      3.314166387      -0.029485      0.045406      0.000665      
S      3.500765902      19.472233951      0.195166906      0.029485      -0.045406      0.000665      
S      6.201765927      17.913233935      3.314166387      0.065105      0.039856      0.000665      
S      6.201765927      17.913233935      0.195166906      -0.065105      -0.039856      0.000665      
Mo      9.802765998      17.913233935      1.754666646      0.000000      0.000000      0.000665      
Mo      7.101765903      19.472233951      1.754666646      0.000000      -0.000000      0.000665      
S      8.902765902      19.472233951      3.314166387      -0.045813      -0.005753      0.000665      
S      8.902765902      19.472233951      0.195166906      0.045813      0.005753      0.000665      
Se      11.603765927      17.913233935      3.314166387      0.005293      -0.001985      0.000665      
Se      11.603765927      17.913233935      0.195166906      -0.005293      0.001985      0.000665      
Mo      15.204765998      17.913233935      1.754666646      0.000000      0.000000      0.000665      
Mo      12.503765903      19.472233951      1.754666646      -0.000000      0.000000      0.000665      
Se      14.304765902      19.472233951      3.314166387      -0.003486      -0.032758      0.000665      
Se      14.304765902      19.472233951      0.195166906      0.003486      0.032758      0.000665      
S      17.005765927      17.913233935      3.314166387      -0.025733      0.008340      0.000665      
S      17.005765927      17.913233935      0.195166906      0.025733      -0.008340      0.000665      
Mo      20.606765998      17.913233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      17.905765903      19.472233951      1.754666646      0.000000      0.000000      0.000665      
S      19.706765902      19.472233951      3.314166387      0.035829      -0.037029      0.000665      
S      19.706765902      19.472233951      0.195166906      -0.035829      0.037029      0.000665      
S      0.799765927      21.032233935      3.314166387      -0.003150      -0.021372      0.000665      
S      0.799765927      21.032233935      0.195166906      0.003150      0.021372      0.000665      
Mo      4.400765998      21.032233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      1.699765903      22.591233951      1.754666646      0.000000      -0.000000      0.000665      
S      3.500765902      22.591233951      3.314166387      0.025939      -0.018802      0.000665      
S      3.500765902      22.591233951      0.195166906      -0.025939      0.018802      0.000665      
S      6.201765927      21.032233935      3.314166387      -0.008762      -0.042505      0.000665      
S      6.201765927      21.032233935      0.195166906      0.008762      0.042505      0.000665      
Mo      9.802765998      21.032233935      1.754666646      -0.000000      0.000000      0.000665      
Mo      7.101765903      22.591233951      1.754666646      -0.000000      0.000000      0.000665      
S      8.902765902      22.591233951      3.314166387      -0.010197      -0.011342      0.000665      
S      8.902765902      22.591233951      0.195166906      0.010197      0.011342      0.000665      
S      11.603765927      21.032233935      3.314166387      0.025473      0.006088      0.000665      
S      11.603765927      21.032233935      0.195166906      -0.025473      -0.006088      0.000665      
Mo      15.204765998      21.032233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      12.503765903      22.591233951      1.754666646      0.000000      -0.000000      0.000665      
S      14.304765902      22.591233951      3.314166387      0.005900      0.037346      0.000665      
S      14.304765902      22.591233951      0.195166906      -0.005900      -0.037346      0.000665      
S      17.005765927      21.032233935      3.314166387      0.001262      0.024862      0.000665      
S      17.005765927      21.032233935      0.195166906      -0.001262      -0.024862      0.000665      
Mo      20.606765998      21.032233935      1.754666646      0.000000      0.000000      0.000665      
Mo      17.905765903      22.591233951      1.754666646      -0.000000      -0.000000      0.000665      
S      19.706765902      22.591233951      3.314166387      -0.016808      -0.021236      0.000665      
S      19.706765902      22.591233951      0.195166906      0.016808      0.021236      0.000665      
S      0.799765927      24.151233935      3.314166387      0.019802      0.010035      0.000665      
S      0.799765927      24.151233935      0.195166906      -0.019802      -0.010035      0.000665      
Mo      4.400765998      24.151233935      1.754666646      -0.000000      -0.000000      0.000665      
S      6.201765927      24.151233935      3.314166387      -0.001433      0.007127      0.000665      
S      6.201765927      24.151233935      0.195166906      0.001433      -0.007127      0.000665      
Mo      9.802765998      24.151233935      1.754666646      0.000000      -0.000000      0.000665      
S      11.603765927      24.151233935      3.314166387      0.030196      -0.011402      0.000665      
S      11.603765927      24.151233935      0.195166906      -0.030196      0.011402      0.000665      
Mo      15.204765998      24.151233935      1.754666646      0.000000      0.000000      0.000665      
S      17.005765927      24.151233935      3.314166387      -0.031637      -0.002752      0.000665      
S      17.005765927      24.151233935      0.195166906      0.031637      0.002752      0.000665      
Mo      20.606765998      24.151233935      1.754666646      -0.000000      -0.000000      0.000665      
S      22.407765927      2.318233935      3.314166387      -0.019802      0.010035      0.000665      
S      22.407765927      2.318233935      0.195166906      0.019802      -0.010035      0.000665      
Mo      26.008765998      2.318233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      23.307765903      3.877233951      1.754666646      -0.000000      0.000000      0.000665      
S      25.108765902      3.877233951      3.314166387      -0.025939      -0.018802      0.000665      
S      25.108765902      3.877233951      0.195166906      0.025939      0.018802      0.000665      
Mo      23.307765903      0.758233951      1.754666646      0.000000      0.000000      0.000665      
S      25.108765902      0.758233951      3.314166387      -0.000000      0.010008      0.000665      
S      25.108765902      0.758233951      0.195166906      0.000000      -0.010008      0.000665      
S      27.809765927      2.318233935      3.314166387      0.001433      0.007127      0.000665      
S      27.809765927      2.318233935      0.195166906      -0.001433      -0.007127      0.000665      
Mo      31.410765998      2.318233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      28.709765903      3.877233951      1.754666646      0.000000      0.000000      0.000665      
S      30.510765902      3.877233951      3.314166387      0.010197      -0.011342      0.000665      
S      30.510765902      3.877233951      0.195166906      -0.010197      0.011342      0.000665      
Mo      28.709765903      0.758233951      1.754666646      -0.000000      0.000000      0.000665      
S      30.510765902      0.758233951      3.314166387      0.000000      0.048472      0.000665      
S      30.510765902      0.758233951      0.195166906      -0.000000      -0.048472      0.000665      
S      33.211765927      2.318233935      3.314166387      -0.030196      -0.011402      0.000665      
S      33.211765927      2.318233935      0.195166906      0.030196      0.011402      0.000665      
Mo      36.812765998      2.318233935      1.754666646      0.000000      0.000000      0.000665      
Mo      34.111765903      3.877233951      1.754666646      0.000000      0.000000      0.000665      
S      35.912765902      3.877233951      3.314166387      -0.005900      0.037346      0.000665      
S      35.912765902      3.877233951      0.195166906      0.005900      -0.037346      0.000665      
Mo      34.111765903      0.758233951      1.754666646      0.000000      0.000000      0.000665      
S      35.912765902      0.758233951      3.314166387      -0.000000      -0.055428      0.000665      
S      35.912765902      0.758233951      0.195166906      0.000000      0.055428      0.000665      
S      38.613765927      2.318233935      3.314166387      0.031637      -0.002752      0.000665      
S      38.613765927      2.318233935      0.195166906      -0.031637      0.002752      0.000665      
Mo      42.214765998      2.318233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      39.513765903      3.877233951      1.754666646      -0.000000      0.000000      0.000665      
S      41.314765902      3.877233951      3.314166387      0.016808      -0.021236      0.000665      
S      41.314765902      3.877233951      0.195166906      -0.016808      0.021236      0.000665      
Mo      39.513765903      0.758233951      1.754666646      -0.000000      0.000000      0.000665      
S      41.314765902      0.758233951      3.314166387      0.000000      0.035434      0.000665      
S      41.314765902      0.758233951      0.195166906      -0.000000      -0.035434      0.000665      
S      22.407765927      5.437233935      3.314166387      0.003150      -0.021372      0.000665      
S      22.407765927      5.437233935      0.195166906      -0.003150      0.021372      0.000665      
Mo      26.008765998      5.437233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      23.307765903      6.996233951      1.754666646      0.000000      -0.000000      0.000665      
S      25.108765902      6.996233951      3.314166387      0.029485      0.045406      0.000665      
S      25.108765902      6.996233951      0.195166906      -0.029485      -0.045406      0.000665      
S      27.809765927      5.437233935      3.314166387      0.008762      -0.042505      0.000665      
S      27.809765927      5.437233935      0.195166906      -0.008762      0.042505      0.000665      
Mo      31.410765998      5.437233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      28.709765903      6.996233951      1.754666646      0.000000      0.000000      0.000665      
S      30.510765902      6.996233951      3.314166387      0.045813      -0.005753      0.000665      
S      30.510765902      6.996233951      0.195166906      -0.045813      0.005753      0.000665      
S      33.211765927      5.437233935      3.314166387      -0.025473      0.006088      0.000665      
S      33.211765927      5.437233935      0.195166906      0.025473      -0.006088      0.000665      
Mo      36.812765998      5.437233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      34.111765903      6.996233951      1.754666646      0.000000      0.000000      0.000665      
Se      35.912765902      6.996233951      3.314166387      0.003486      -0.032758      0.000665      
Se      35.912765902      6.996233951      0.195166906      -0.003486      0.032758      0.000665      
S      38.613765927      5.437233935      3.314166387      -0.001262      0.024862      0.000665      
S      38.613765927      5.437233935      0.195166906      0.001262      -0.024862      0.000665      
Mo      42.214765998      5.437233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      39.513765903      6.996233951      1.754666646      0.000000      -0.000000      0.000665      
S      41.314765902      6.996233951      3.314166387      -0.035829      -0.037029      0.000665      
S      41.314765902      6.996233951      0.195166906      0.035829      0.037029      0.000665      
S      22.407765927      8.556233935      3.314166387      0.039894      0.038363      0.000665      
S      22.407765927      8.556233935      0.195166906      -0.039894      -0.038363      0.000665      
Mo      26.008765998      8.556233935      1.754666646      -0.000000      0.000000      0.000665      
Mo      23.307765903      10.115233951      1.754666646      -0.000000      0.000000      0.000665      
S      25.108765902      10.115233951      3.314166387      -0.011385      -0.039577      0.000665      
S      25.108765902      10.115233951      0.195166906      0.011385      0.039577      0.000665      
S      27.809765927      8.556233935      3.314166387      -0.065105      0.039856      0.000665      
S      27.809765927      8.556233935      0.195166906      0.065105      -0.039856      0.000665      
Mo      31.410765998      8.556233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      28.709765903      10.115233951      1.754666646      0.000000      0.000000      0.000665      
Se      30.510765902      10.115233951      3.314166387      0.001618      -0.011378      0.000665      
Se      30.510765902      10.115233951      0.195166906      -0.001618      0.011378      0.000665      
Se      33.211765927      8.556233935      3.314166387      -0.005293      -0.001985      0.000665      
Se      33.211765927      8.556233935      0.195166906      0.005293      0.001985      0.000665      
Mo      36.812765998      8.556233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      34.111765903      10.115233951      1.754666646      -0.000000      -0.000000      0.000665      
Se      35.912765902      10.115233951      3.314166387      -0.014581      -0.002699      0.000665      
Se      35.912765902      10.115233951      0.195166906      0.014581      0.002699      0.000665      
S      38.613765927      8.556233935      3.314166387      0.025733      0.008340      0.000665      
S      38.613765927      8.556233935      0.195166906      -0.025733      -0.008340      0.000665      
Mo      42.214765998      8.556233935      1.754666646      -0.000000      0.000000      0.000665      
Mo      39.513765903      10.115233951      1.754666646      0.000000      -0.000000      0.000665      
S      41.314765902      10.115233951      3.314166387      -0.057286      0.021052      0.000665      
S      41.314765902      10.115233951      0.195166906      0.057286      -0.021052      0.000665      
S      22.407765927      11.675233935      3.314166387      0.042599      -0.025168      0.000665      
S      22.407765927      11.675233935      0.195166906      -0.042599      0.025168      0.000665      
Mo      26.008765998      11.675233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      23.307765903      13.234233951      1.754666646      -0.000000      -0.000000      0.000665      
Se      25.108765902      13.234233951      3.314166387      0.000000      0.046890      0.000665      
Se      25.108765902      13.234233951      0.195166906      -0.000000      -0.046890      0.000665      
Se      27.809765927      11.675233935      3.314166387      0.011665      0.006815      0.000665      
Se      27.809765927      11.675233935      0.195166906      -0.011665      -0.006815      0.000665      
Mo      31.410765998      11.675233935      1.754666646      -0.000000      0.000000      0.000665      
Mo      28.709765903      13.234233951      1.754666646      0.000000      -0.000000      0.000665      
Se      30.510765902      13.234233951      3.314166387      0.000000      0.000180      0.000665      
Se      30.510765902      13.234233951      0.195166906      -0.000000      -0.000180      0.000665      
Se      33.211765927      11.675233935      3.314166387      -0.002314      0.000591      0.000665      
Se      33.211765927      11.675233935      0.195166906      0.002314      -0.000591      0.000665      
Mo      36.812765998      11.675233935      1.754666646      0.000000      0.000000      0.000665      
Mo      34.111765903      13.234233951      1.754666646      -0.000000      -0.000000      0.000665      
Se      35.912765902      13.234233951      3.314166387      0.000000      0.005019      0.000665      
Se      35.912765902      13.234233951      0.195166906      -0.000000      -0.005019      0.000665      
S      38.613765927      11.675233935      3.314166387      0.014197      -0.030135      0.000665      
S      38.613765927      11.675233935      0.195166906      -0.014197      0.030135      0.000665      
Mo      42.214765998      11.675233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      39.513765903      13.234233951      1.754666646      0.000000      0.000000      0.000665      
S      41.314765902      13.234233951      3.314166387      0.000000      0.038039      0.000665      
S      41.314765902      13.234233951      0.195166906      -0.000000      -0.038039      0.000665      
S      22.407765927      14.794233935      3.314166387      -0.042599      -0.025168      0.000665      
S      22.407765927      14.794233935      0.195166906      0.042599      0.025168      0.000665      
Mo      26.008765998      14.794233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      23.307765903      16.353233951      1.754666646      0.000000      0.000000      0.000665      
S      25.108765902      16.353233951      3.314166387      0.011385      -0.039577      0.000665      
S      25.108765902      16.353233951      0.195166906      -0.011385      0.039577      0.000665      
Se      27.809765927      14.794233935      3.314166387      -0.011665      0.006815      0.000665      
Se      27.809765927      14.794233935      0.195166906      0.011665      -0.006815      0.000665      
Mo      31.410765998      14.794233935      1.754666646      0.000000      0.000000      0.000665      
Mo      28.709765903      16.353233951      1.754666646      -0.000000      0.000000      0.000665      
Se      30.510765902      16.353233951      3.314166387      -0.001618      -0.011378      0.000665      
Se      30.510765902      16.353233951      0.195166906      0.001618      0.011378      0.000665      
Se      33.211765927      14.794233935      3.314166387      0.002314      0.000591      0.000665      
Se      33.211765927      14.794233935      0.195166906      -0.002314      -0.000591      0.000665      
Mo      36.812765998      14.794233935      1.754666646      -0.000000      0.000000      0.000665      
Mo      34.111765903      16.353233951      1.754666646      0.000000      -0.000000      0.000665      
Se      35.912765902      16.353233951      3.314166387      0.014581      -0.002699      0.000665      
Se      35.912765902      16.353233951      0.195166906      -0.014581      0.002699      0.000665      
S      38.613765927      14.794233935      3.314166387      -0.014197      -0.030135      0.000665      
S      38.613765927      14.794233935      0.195166906      0.014197      0.030135      0.000665      
Mo      42.214765998      14.794233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      39.513765903      16.353233951      1.754666646      -0.000000      -0.000000      0.000665      
S      41.314765902      16.353233951      3.314166387      0.057286      0.021052      0.000665      
S      41.314765902      16.353233951      0.195166906      -0.057286      -0.021052      0.000665      
S      22.407765927      17.913233935      3.314166387      -0.039894      0.038363      0.000665      
S      22.407765927      17.913233935      0.195166906      0.039894      -0.038363      0.000665      
Mo      26.008765998      17.913233935      1.754666646      0.000000      0.000000      0.000665      
Mo      23.307765903      19.472233951      1.754666646      -0.000000      -0.000000      0.000665      
S      25.108765902      19.472233951      3.314166387      -0.029485      0.045406      0.000665      
S      25.108765902      19.472233951      0.195166906      0.029485      -0.045406      0.000665      
S      27.809765927      17.913233935      3.314166387      0.065105      0.039856      0.000665      
S      27.809765927      17.913233935      0.195166906      -0.065105      -0.039856      0.000665      
Mo      31.410765998      17.913233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      28.709765903      19.472233951      1.754666646      -0.000000      0.000000      0.000665      
S      30.510765902      19.472233951      3.314166387      -0.045813      -0.005753      0.000665      
S      30.510765902      19.472233951      0.195166906      0.045813      0.005753      0.000665      
Se      33.211765927      17.913233935      3.314166387      0.005293      -0.001985      0.000665      
Se      33.211765927      17.913233935      0.195166906      -0.005293      0.001985      0.000665      
Mo      36.812765998      17.913233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      34.111765903      19.472233951      1.754666646      -0.000000      0.000000      0.000665      
Se      35.912765902      19.472233951      3.314166387      -0.003486      -0.032758      0.000665      
Se      35.912765902      19.472233951      0.195166906      0.003486      0.032758      0.000665      
S      38.613765927      17.913233935      3.314166387      -0.025733      0.008340      0.000665      
S      38.613765927      17.913233935      0.195166906      0.025733      -0.008340      0.000665      
Mo      42.214765998      17.913233935      1.754666646      0.000000      0.000000      0.000665      
Mo      39.513765903      19.472233951      1.754666646      -0.000000      -0.000000      0.000665      
S      41.314765902      19.472233951      3.314166387      0.035829      -0.037029      0.000665      
S      41.314765902      19.472233951      0.195166906      -0.035829      0.037029      0.000665      
S      22.407765927      21.032233935      3.314166387      -0.003150      -0.021372      0.000665      
S      22.407765927      21.032233935      0.195166906      0.003150      0.021372      0.000665      
Mo      26.008765998      21.032233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      23.307765903      22.591233951      1.754666646      0.000000      0.000000      0.000665      
S      25.108765902      22.591233951      3.314166387      0.025939      -0.018802      0.000665      
S      25.108765902      22.591233951      0.195166906      -0.025939      0.018802      0.000665      
S      27.809765927      21.032233935      3.314166387      -0.008762      -0.042505      0.000665      
S      27.809765927      21.032233935      0.195166906      0.008762      0.042505      0.000665      
Mo      31.410765998      21.032233935      1.754666646      -0.000000      -0.000000      0.000665      
Mo      28.709765903      22.591233951      1.754666646      -0.000000      0.000000      0.000665      
S      30.510765902      22.591233951      3.314166387      -0.010197      -0.011342      0.000665      
S      30.510765902      22.591233951      0.195166906      0.010197      0.011342      0.000665      
S      33.211765927      21.032233935      3.314166387      0.025473      0.006088      0.000665      
S      33.211765927      21.032233935      0.195166906      -0.025473      -0.006088      0.000665      
Mo      36.812765998      21.032233935      1.754666646      0.000000      -0.000000      0.000665      
Mo      34.111765903      22.591233951      1.754666646      -0.000000      0.000000      0.000665      
S      35.912765902      22.591233951      3.314166387      0.005900      0.037346      0.000665      
S      35.912765902      22.591233951      0.195166906      -0.005900      -0.037346      0.000665      
S      38.613765927      21.032233935      3.314166387      0.001262      0.024862      0.000665      
S      38.613765927      21.032233935      0.195166906      -0.001262      -0.024862      0.000665      
Mo      42.214765998      21.032233935      1.754666646      -0.000000      -0.000000      0.000665      
