0.039444 0.668624
0.426592 0.785692
0.263982 0.712086
0.271115 0.555489
0.538273 0.631945
0.538007 0.820228
0.656693 0.473243
0.849216 0.461403
0.804104 0.378999
1.064672 0.530009
1.144423 0.592743
0.812181 0.584529
1.122360 0.949694
1.095544 0.695054
1.274204 0.724302
1.315720 0.800827
1.311452 0.647434
1.526598 0.737902
1.453665 0.694164
1.479358 0.589973
1.649242 0.740791
1.668319 0.707956
1.538472 0.746133
1.694302 0.841871
1.699313 0.802764
1.935890 0.741007
1.883857 0.779574
1.843425 0.797605
1.845183 0.733393
1.970437 0.681376
1.997721 0.663249
2.039514 0.882191
1.995987 0.725597
2.102633 0.959317
2.126972 0.891802
2.132857 0.706544
2.136099 0.682761
2.203441 0.738894
2.232870 0.901460
2.270350 0.671577
2.292316 0.827116
2.306964 0.909110
2.390336 0.728873
2.312133 0.823492
2.359821 0.960537
2.381652 0.841604
2.470485 1.169062
2.433182 0.872446
2.509767 1.054008
2.457860 1.011963
2.494993 1.049038
2.511677 1.043486
2.583833 1.067272
2.531810 0.782080
2.571158 1.040030
2.583978 0.812377
2.583818 0.690207
2.683931 0.885707
2.678407 1.166685
2.663497 1.101595
2.701454 0.743921
2.712813 0.764107
2.754861 0.809050
2.813582 0.767965
2.790720 0.962431
2.803648 0.558894
2.891215 0.259916
2.888202 0.606109
2.864791 0.910273
2.942836 0.750971
2.957798 0.447227
2.986545 0.472044
2.954255 0.910420
3.041790 0.554580
3.062769 0.822035
3.103474 0.638747
3.081155 0.544631
3.178113 0.854955
3.149278 0.839628
3.221852 1.063121
3.216107 1.426253
3.273702 0.568486
3.189375 0.812578
3.250736 1.460629
3.249641 0.570618
3.256812 1.156328
3.279220 1.238558
3.300195 1.448291
3.295418 0.842074
3.292950 0.952695
3.327500 1.135833
3.316003 1.170318
3.357677 0.719038
3.363544 1.443930
3.363597 1.300686
3.394842 0.470162
3.403609 0.728261
3.387068 1.214634
3.406381 1.067269
3.442228 0.818162
3.482954 1.373774
3.501563 1.435435
3.511147 0.714296
3.513478 0.991043
3.559644 0.552422
3.569009 0.918732
3.534063 0.698333
3.617287 1.319868
3.640874 1.208702
3.575048 0.549329
3.629073 1.112083
3.699198 0.229910
3.675878 0.430294
3.766373 0.519988
3.779406 0.329041
3.795741 0.196190
3.797184 0.682206
3.847321 0.676918
3.859166 1.242062
3.889144 1.059023
3.892317 1.225674
3.867692 0.260567
3.913118 0.920794
3.911318 0.222650
3.986763 0.926945
3.954141 0.450012
3.991533 0.160764
4.013807 1.087278
4.023568 1.351001
4.041836 1.281064
3.957727 0.235378
4.040359 0.152185
4.049252 0.908531
4.050959 0.188627
4.058575 0.256199
4.089295 0.938639
4.086086 0.988330
4.071257 0.377311
4.110045 0.807605
